,1. open,2. high,3. low,4. close,5. volume,IWO_5d_EMA,IWO_10d_EMA,IWO_150d_EMA,EMA_8,EMA_21,SMA_50,SMA_200
2020-06-25,165.0,169.8,161.63,168.4,3364916.0,203.7347,203.4763,191.7911,167.0598,156.4992,133.4537,90.2858
2020-06-26,168.77,180.4508,164.22,177.58,8570630.0,202.0409,202.5994,191.882,170.0356,158.6766,134.9597,90.8708
2020-06-29,176.24,177.0,166.6131,171.67,5126883.0,202.4177,202.7034,192.0315,171.5832,160.3424,136.4584,91.4349
2020-06-30,172.358,174.48,169.77,172.21,3462366.0,203.7195,203.3615,192.2208,172.227,161.6276,137.879,91.9874
2020-07-01,171.25,180.38,170.8,178.96,3770542.0,204.5906,203.9018,192.4077,174.0387,163.3324,139.4253,92.575
2020-07-02,181.0,199.49,178.515,190.99,13225067.0,205.4972,204.5215,192.6051,179.6946,166.6194,141.3655,93.2619
2020-07-06,196.45,199.45,190.0,190.66,6495807.0,206.4673,205.2281,192.8144,184.0847,169.604,143.2685,93.94
2020-07-07,191.39,202.65,189.585,197.75,6189545.0,206.4059,205.4199,192.9928,188.2103,172.6082,145.2127,94.6351
2020-07-08,200.97,206.55,200.28,206.35,6248707.0,207.1595,206.0102,193.2004,192.2858,175.6938,147.1547,95.3425
2020-07-09,211.5,217.0,206.59,212.42,10243562.0,206.9671,206.1142,193.3776,197.7778,179.4489,149.2675,96.1036
2020-07-10,212.53,213.4,204.15,210.11,4809479.0,207.1447,206.3662,193.5647,201.2494,182.5354,151.4271,96.8467
2020-07-13,211.51,211.839,185.14,190.02,9412949.0,205.8867,205.8216,193.6946,203.6027,185.1994,153.5069,97.5916
2020-07-14,191.0,196.94,181.5,196.43,7466201.0,206.348,206.085,193.8744,202.1221,186.2667,155.3361,98.2628
2020-07-15,193.93,195.2,188.34,192.83,5429597.0,208.7499,207.443,194.135,200.5838,187.0788,157.0609,98.9244
2020-07-16,190.0,193.5,186.202,191.72,3771213.0,209.6863,208.1914,194.3658,199.0096,187.6626,158.6957,99.5808
2020-07-17,191.1,196.84,188.66,196.41,3102357.0,210.9988,209.179,194.6209,198.5275,188.4969,160.3125,100.2538
2020-07-20,197.9,202.91,196.58,201.99,4301726.0,212.256,210.1957,194.8878,199.5014,189.8071,161.98,100.9631
2020-07-21,203.82,204.87,198.292,201.03,3933330.0,213.1507,211.0583,195.1534,200.6944,191.1765,163.6594,101.6725
2020-07-22,201.37,204.5,199.33,203.98,3011527.0,213.7938,211.7895,195.4173,201.5401,192.3877,165.3126,102.3781
2020-07-23,204.0,208.8,196.61,198.49,3302378.0,213.9332,212.23,195.6662,203.1534,193.8798,167.0128,103.0941
2020-07-24,193.0,194.74,186.77,190.95,3984210.0,212.8659,211.9575,195.8658,201.2838,193.958,168.422,103.7409
2020-07-27,191.65,197.8,188.71,196.27,2341787.0,213.4443,212.4381,196.1139,200.5096,194.3072,169.9082,104.3919
2020-07-28,196.27,202.11,195.14,196.73,2475205.0,212.6497,212.1876,196.3119,200.8652,195.0166,171.4248,105.0636
2020-07-29,198.6,210.48,198.6,209.15,4529502.0,213.3134,212.6337,196.5547,203.0019,196.4223,173.0652,105.7754
2020-07-30,206.11,215.0,205.0,213.94,4382810.0,213.972,213.1165,196.8028,205.6681,198.1112,174.758,106.5116
2020-07-31,216.88,217.7,210.3464,216.83,3083330.0,213.8193,213.1888,197.0241,208.3419,199.892,176.4172,107.2604
2020-08-03,218.72,227.3299,218.33,226.28,3210133.0,215.3831,214.1564,197.3087,212.5614,202.3864,178.238,108.0562
2020-08-04,225.2,229.41,221.24,227.68,2598236.0,216.7415,215.1204,197.6021,216.3056,204.8431,180.1026,108.8651
2020-08-05,227.68,229.83,225.06,226.02,1964458.0,218.9236,216.6054,197.9423,219.311,207.1146,181.9784,109.6799
2020-08-06,226.75,228.5,212.06,215.68,4525320.0,220.405,217.8349,198.2791,221.353,209.0587,183.9992,110.4908
2020-08-07,215.19,215.42,199.17,204.76,5653450.0,222.021,219.1836,198.6363,220.0345,209.637,185.665,111.236
2020-08-10,206.36,207.5965,193.6,198.38,5006479.0,223.1614,220.3216,198.9914,217.2705,209.4515,186.9883,111.9495
2020-08-11,197.51,199.84,191.38,191.82,4488571.0,223.0241,220.763,199.3061,213.3971,208.5778,187.9735,112.6226
2020-08-12,192.65,196.88,189.12,193.3,4591084.0,223.511,221.4397,199.6396,209.7266,207.5143,188.8711,113.2765
2020-08-13,194.22,203.85,193.62,199.38,4048023.0,224.3044,222.249,199.9873,208.4207,207.1812,189.9367,113.9614
2020-08-14,201.355,204.46,197.21,199.71,1952648.0,224.3213,222.632,200.31,207.5405,206.9338,191.0531,114.6482
2020-08-17,202.24,209.83,201.98,207.7,2561378.0,225.1604,223.3968,200.6614,208.0493,207.1971,192.3507,115.3628
2020-08-18,213.49,213.53,207.6881,209.47,2763874.0,225.5469,223.9283,201.0012,209.2672,207.7728,193.6799,116.0966
2020-08-19,209.91,212.17,205.33,208.21,1880838.0,225.9542,224.4448,201.3425,209.9123,208.1726,195.0023,116.8175
2020-08-20,207.49,215.5,206.27,214.48,2359188.0,226.1393,224.8202,201.6759,211.154,208.8387,196.3135,117.5455
2020-08-21,214.42,216.4,209.17,210.18,2965764.0,225.7707,224.8589,201.9852,212.3198,209.5261,197.5615,118.2833
2020-08-24,212.57,213.44,201.5544,204.49,3033047.0,225.4518,224.8508,202.2876,212.5687,209.8819,198.7275,119.019
2020-08-25,203.46,205.5,199.01,205.09,2317049.0,225.6148,225.049,202.6009,210.9979,209.4835,199.5635,119.7097
2020-08-26,209.01,218.42,207.34,214.41,3575091.0,225.5141,225.0969,202.9017,212.6473,210.2959,200.6303,120.4679
2020-08-27,214.15,217.9,209.155,214.77,2419018.0,225.3705,225.0944,203.1955,213.8145,210.9872,201.6309,121.215
2020-08-28,218.05,223.825,215.1,215.24,3472057.0,225.933,225.4514,203.5116,216.0391,212.1543,202.8354,121.9953
2020-08-31,218.6693,224.14,215.515,223.0,3933346.0,225.929,225.5368,203.8084,217.8393,213.2439,204.0182,122.7759
2020-09-01,240.68,271.44,237.0,268.8,20852253.0,226.8074,226.0872,204.1363,229.7506,218.5345,206.05,123.7901
2020-09-02,282.72,290.23,251.12,265.16,25428162.0,227.9946,226.8658,204.4837,243.1904,225.0522,208.4306,124.8989
2020-09-03,248.61,251.9,225.1621,242.01,31591160.0,225.701,225.82,204.704,245.1259,227.4929,210.0244,125.8196
2020-09-04,233.7702,234.94,205.25,216.26,26988730.0,223.128,224.3949,204.8799,242.8624,228.1699,211.3272,126.6586
2020-09-08,206.05,214.14,202.42,205.63,11695860.0,220.3456,222.6468,205.011,236.4796,226.8945,212.001,127.3878
2020-09-09,210.2,216.2499,205.6501,211.79,11243448.0,219.9068,221.9891,205.1967,231.9841,225.9268,212.786,128.1115
2020-09-10,214.3,217.25,203.5259,205.95,6047407.0,218.7699,220.9904,205.3463,228.7099,225.138,213.6414,128.8412
2020-09-11,207.844,208.66,193.66,197.94,8183205.0,217.4667,219.8758,205.4723,224.2543,223.64,214.207,129.5184
2020-09-14,200.46,204.9215,196.64,202.95,5189061.0,218.699,220.11,205.6802,219.9582,221.9383,214.3156,130.18
2020-09-15,206.02,207.0,199.29,202.02,4497542.0,219.853,220.4829,205.8985,217.0786,220.5803,214.4666,130.8515
2020-09-16,200.43,203.52,195.01,197.01,5043403.0,221.2008,221.1035,206.1368,214.0656,219.0294,214.484,131.5093
2020-09-17,190.52,195.2354,187.21,193.39,5685322.0,221.4544,221.2595,206.3464,209.8811,216.8663,214.2577,132.123
2020-09-18,195.38,195.85,188.06,194.86,7504875.0,221.6367,221.3944,206.5538,206.7631,214.9557,213.8347,132.7479
2020-09-21,190.34,205.1,189.2539,205.02,6454219.0,219.9664,220.5274,206.6872,206.3935,214.0597,213.6687,133.4139
2020-09-22,207.56,212.49,200.75,212.13,5591944.0,219.7305,220.2967,206.8537,207.7483,213.917,213.6818,134.124
2020-09-23,210.51,219.28,207.335,211.52,7127560.0,217.5081,218.9816,206.936,210.3109,214.4046,214.1286,134.8411
2020-09-24,208.51,209.55,199.33,203.85,4979720.0,215.8368,217.802,207.0096,210.1418,213.9632,214.4156,135.5075
2020-09-25,206.44,213.11,204.66,212.36,3449706.0,216.0378,217.5543,207.1345,210.8014,213.8857,214.8078,136.1962
2020-09-28,213.12,216.7996,209.93,213.24,3944598.0,217.5536,218.1054,207.3126,212.1343,214.1506,215.207,136.9154
2020-09-29,214.16,217.02,211.805,212.93,3228439.0,218.644,218.5998,207.4916,213.22,214.4114,215.4892,137.6363
2020-09-30,212.0,218.43,210.11,215.24,3881712.0,219.5208,219.0861,207.6742,214.3778,214.7768,215.7604,138.3587
2020-10-01,218.8,224.2299,218.25,222.26,4946535.0,221.244,220.1051,207.8995,216.5672,215.6361,216.155,139.1057
2020-10-02,219.0,227.2,217.7,218.27,5194838.0,222.0433,220.7481,208.108,218.93,216.6874,216.523,139.8719
2020-10-05,228.05,236.3699,223.82,225.92,7636194.0,224.8436,222.511,208.4039,222.8055,218.4767,217.3556,140.6784
2020-10-06,227.58,228.3,218.55,221.2,4659549.0,226.5972,223.8917,208.6913,224.0265,219.3697,217.9656,141.4477
2020-10-07,224.52,226.85,221.89,224.05,3474699.0,229.3879,225.9058,209.0394,224.654,220.0498,218.4604,142.2107
2020-10-08,226.08,226.9,218.12,220.39,3980682.0,231.8576,227.886,209.407,225.1531,220.6725,218.7888,142.9732
2020-10-09,222.9,228.86,221.34,225.6,4329391.0,234.3299,229.9566,209.8026,225.9768,221.4168,219.066,143.7481
2020-10-12,229.5,234.0,228.29,231.86,3689965.0,236.4741,231.9214,210.2127,227.7598,222.5608,219.392,144.543
2020-10-13,233.97,240.0,233.4503,238.21,3373320.0,237.9536,233.5561,210.6193,230.4798,224.1461,219.6454,145.3681
2020-10-14,244.99,246.8,233.0,237.1,5139483.0,238.011,234.3869,210.9836,234.1065,226.2056,219.9932,146.2296
2020-10-15,232.28,240.97,230.65,240.45,3201839.0,238.5386,235.3337,211.3626,235.6317,227.5478,220.216,147.063
2020-10-16,242.29,243.705,234.16,234.6,2557603.0,238.7106,236.0102,211.7293,237.4258,229.0166,220.5201,147.8974
2020-10-19,237.07,238.47,227.5601,228.41,2981131.0,237.7565,235.9808,212.0488,237.6578,229.876,220.9811,148.7107
2020-10-20,229.56,231.69,227.1,227.8,2133800.0,236.9106,235.8422,212.3557,236.3317,230.0409,221.4629,149.4918
2020-10-21,228.39,232.0,217.72,218.12,2909786.0,235.3478,235.184,212.6188,235.3691,230.219,222.1061,150.2735
2020-10-22,220.0,221.02,211.0,214.8,3458647.0,235.438,235.263,212.9235,232.1804,229.3828,222.5889,150.9941
2020-10-23,215.38,219.97,211.28,219.82,2177627.0,235.8644,235.5274,213.2386,229.467,228.5271,222.9113,151.7089
2020-10-26,218.0,227.28,215.63,220.17,2982805.0,234.6071,234.9029,213.4883,228.981,228.4137,223.3677,152.466
2020-10-27,224.44,225.24,219.19,222.185,1877248.0,233.7755,234.3955,213.735,228.1496,228.1252,223.6759,153.2181
2020-10-28,220.52,222.8,215.12,218.25,2078685.0,231.0002,232.769,213.8902,226.9608,227.6411,223.8613,153.9603
2020-10-29,221.65,223.9,213.47,213.65,2118970.0,229.7394,231.7597,214.0667,226.2807,227.301,224.0959,154.7041
2020-10-30,210.5,210.91,200.23,202.25,3985768.0,227.4671,230.1529,214.184,222.865,225.8109,224.0041,155.3882
2020-11-02,204.21,204.6485,196.01,201.56,3330600.0,226.9878,229.4031,214.3409,218.8169,223.887,223.7691,156.0429
2020-11-03,201.05,209.1418,199.57,208.43,2300632.0,228.939,230.0283,214.5859,216.6668,222.5466,223.6831,156.7144
2020-11-04,217.99,235.34,217.7002,235.01,5728261.0,231.7149,231.3443,214.8863,220.8164,223.7096,224.2799,157.5152
2020-11-05,236.6,246.0,232.7,236.77,4355341.0,235.7896,233.6343,215.2711,226.4128,225.736,224.8315,158.3715
2020-11-06,234.09,235.65,227.0,231.69,2384415.0,237.9767,235.2192,215.6298,228.4655,226.6373,225.1865,159.1699
2020-11-09,216.0144,216.0144,197.2,197.6,11684542.0,240.2239,236.9463,216.0151,225.6986,225.6716,225.0303,159.8835
2020-11-10,201.84,203.885,185.3589,198.31,8821627.0,242.4313,238.7462,216.4234,220.8511,223.691,224.6252,160.5269
2020-11-11,202.37,209.3899,200.1222,208.55,3660872.0,244.8718,240.7474,216.8649,218.3042,222.3909,223.3842,161.185
2020-11-12,211.0,214.5,209.09,212.62,3009675.0,245.6031,241.8962,217.2649,217.4588,221.6735,221.8696,161.8612
2020-11-13,212.61,213.25,204.0,205.7,2726283.0,247.2993,243.4954,217.7076,216.5235,220.9077,221.0966,162.5262
2020-11-16,200.68,208.875,199.68,208.13,2461489.0,249.5588,245.4195,218.1894,214.8238,219.8139,220.5753,163.1668
2020-11-17,210.0,214.18,207.92,211.91,1941017.0,251.6013,247.2861,218.686,214.6808,219.3017,220.5761,163.8217
2020-11-18,212.3916,216.7994,209.0,214.32,2654569.0,251.7276,248.1396,219.127,215.1516,219.0742,220.5871,164.4892
2020-11-19,214.15,222.85,214.15,219.7,2417416.0,252.6243,249.2811,219.5944,216.8623,219.4175,220.6991,165.1935
2020-11-20,220.6,226.39,219.12,221.59,2340592.0,253.6682,250.4583,220.0734,218.9796,220.0513,221.0537,165.9052
2020-11-23,220.26,221.37,213.56,217.17,2436401.0,255.5395,252.0627,220.5927,219.5108,220.1712,221.3827,166.5867
2020-11-24,215.0,217.7,212.5,217.2,2313878.0,257.2532,253.6296,221.1237,219.1084,219.9465,221.5967,167.2453
2020-11-25,218.44,224.54,218.27,224.15,1888115.0,258.5455,254.9933,221.6535,220.3154,220.3641,222.0171,167.9309
2020-11-27,226.52,226.9099,221.2101,226.87,1703008.0,260.4759,256.6921,222.2189,221.7809,220.9592,222.6506,168.6231
2020-11-30,228.32,233.88,218.95,227.88,3775622.0,261.0835,257.7115,222.7497,224.4696,222.1338,223.4112,169.3445
2020-12-01,222.0,223.0,210.96,215.71,5151365.0,261.7483,258.6872,223.2839,224.143,222.2126,223.7692,170.0044
2020-12-02,213.3405,219.9,209.11,217.7,3054920.0,261.8985,259.3257,223.7993,223.2001,222.0023,223.9174,170.6411
2020-12-03,221.68,236.24,218.754,231.01,10982206.0,262.5181,260.1314,224.3286,226.0979,223.2967,224.2566,171.3597
2020-12-04,244.8312,256.0,240.2,243.22,19048083.0,264.5859,261.6933,224.9166,232.7428,226.2697,225.1856,172.1842
2020-12-07,241.0,241.81,232.27,232.52,6155010.0,266.4407,263.2309,225.5157,234.7577,227.6825,225.7596,172.9583
2020-12-08,235.22,237.5,228.6639,234.82,4608742.0,269.2487,265.3462,226.1693,235.3671,228.575,226.1736,173.7053
2020-12-09,232.1,234.0,219.71,220.97,4758619.0,269.9021,266.4121,226.7659,235.0633,229.0681,226.5132,174.443
2020-12-10,217.33,227.5,216.0,222.59,3117459.0,271.6995,268.0271,227.4086,233.3826,228.9256,226.6946,175.1483
2020-12-11,223.0,228.205,220.93,225.49,2471336.0,272.5815,269.1759,228.0303,232.232,228.8601,226.7741,175.8549
2020-12-14,224.85,228.7899,222.7,228.33,2373414.0,273.901,270.5148,228.6728,231.4671,228.8537,226.8059,176.5562
2020-12-15,229.535,237.74,228.195,233.7,3334598.0,276.8173,272.7212,229.3877,232.8611,229.6615,226.8333,177.303
2020-12-16,234.2942,239.7,233.26,237.08,2132150.0,278.6116,274.4446,230.0872,234.3808,230.5741,227.0613,178.0538
2020-12-17,238.95,247.74,238.07,247.0,3566152.0,281.3644,276.7038,230.8393,237.3495,232.1347,227.4791,178.8388
2020-12-18,248.43,249.25,238.51,241.0,4231034.0,283.3896,278.6558,231.589,239.9941,233.6906,227.9261,179.6461
2020-12-21,242.89,249.9,239.41,248.0,3015880.0,285.1964,280.502,232.3469,242.1954,235.1642,228.3469,180.4908
2020-12-22,250.0,252.79,243.8,251.6,3069322.0,288.1209,282.9508,233.1631,244.5498,236.7665,228.7227,181.3547
2020-12-23,252.0,252.48,242.6121,244.05,2062043.0,290.3673,285.1161,233.9803,246.312,238.195,228.9723,182.2154
2020-12-24,245.0,250.3001,243.5,244.93,1024485.0,291.6882,286.7913,234.7796,247.1983,239.2955,229.0423,183.1084
2020-12-28,245.19,246.88,228.37,229.2,3294065.0,291.6021,287.6347,235.5299,247.1275,239.985,229.1605,183.9448
2020-12-29,232.97,233.14,226.8,228.16,2684386.0,289.3548,287.1302,236.1833,244.0192,239.3627,228.9492,184.6818
2020-12-30,229.0,230.14,224.3,225.9,2074472.0,288.9332,287.3047,236.8708,240.9349,238.5243,228.7826,185.4543
2020-12-31,225.3,225.99,220.6,222.3,2209644.0,288.1888,287.1948,237.5308,237.6138,237.3848,228.6686,186.1983
2021-01-04,222.39,224.625,216.5,222.41,2757674.0,286.2925,286.3412,238.1264,234.7274,236.2248,228.5211,186.9041
2021-01-05,226.94,233.8,224.03,228.5,4460919.0,286.1817,286.2719,238.76,234.5213,236.0044,228.7767,187.6628
2021-01-06,222.88,228.2932,218.55,223.85,2891771.0,288.8511,287.7115,239.4942,233.1373,235.3034,228.9431,188.3693
2021-01-07,228.54,239.79,227.9,239.03,4093397.0,293.1874,290.284,240.3202,234.6157,235.7112,229.1933,189.1269
2021-01-08,241.6,246.39,240.78,244.54,3334887.0,296.6349,292.6924,241.1574,237.2322,236.682,229.6163,189.9254
2021-01-11,241.0,244.98,237.18,240.96,1372716.0,298.6433,294.5047,241.972,238.9539,237.4364,230.0599,190.7262
2021-01-12,245.57,263.0,245.42,262.65,7698788.0,301.5422,296.8384,242.8378,244.2975,239.7604,230.8419,191.6257
2021-01-13,260.0,262.31,252.9178,255.85,4417351.0,302.9948,298.4859,243.6731,248.3003,241.8103,231.8699,192.4908
2021-01-14,256.88,258.27,247.77,250.25,2717821.0,305.9232,300.903,244.5752,250.5158,243.3067,232.9424,193.2903
2021-01-15,251.35,256.44,246.8897,249.28,2512615.0,306.3321,302.0388,245.404,251.8323,244.5006,233.8883,194.0943
2021-01-19,251.8,260.38,251.64,256.57,3117730.0,308.6048,304.0591,246.3013,253.7318,245.9442,234.3891,194.9265
2021-01-20,260.82,262.4699,253.695,255.31,2788219.0,310.5865,305.9665,247.2052,255.6736,247.4465,234.7185,195.8092
2021-01-21,257.68,257.68,251.65,253.94,1495684.0,311.061,307.0653,248.0636,256.1194,248.3768,235.1591,196.6452
